test_name,time_raw,dimension,crit1,crit2,avg_memory_mb,max_memory_mb,equation_count,variable_count,memory_per_sec,criteria_sum,resource,config,source_file,test_key,time_seconds,timeout_seconds,timed_out,effective_time_seconds
rbpl,221.3794,8,1462.0,7314.0,75.7893,80.0273,6,8,0.3615,8776.0,CPU,4,data/series_1/CPU/summary_4.csv,rbpl,221.3794,,False,221.3794
rbpl24,124.1766,9,1225.0,1059.0,110.0323,129.6367,9,9,1.044,2284.0,CPU,4,data/series_1/CPU/summary_4.csv,rbpl24,124.1766,,False,124.1766
redcyc5,0.2287,6,93.0,161.0,0.1992,0.1992,5,6,0.8711,254.0,CPU,4,data/series_1/CPU/summary_4.csv,redcyc5,0.2287,,False,0.2287
redcyc6,9.468,7,419.0,1991.0,50.4297,56.5469,6,7,5.9724,2410.0,CPU,4,data/series_1/CPU/summary_4.csv,redcyc6,9.468,,False,9.468
redeco10,137.657,10,7418.0,24871.0,72.1585,76.7852,10,10,0.5578,32289.0,CPU,4,data/series_1/CPU/summary_4.csv,redeco10,137.657,,False,137.657
redeco7,0.3679,7,203.0,265.0,0.207,0.207,7,7,0.5627,468.0,CPU,4,data/series_1/CPU/summary_4.csv,redeco7,0.3679,,False,0.3679
redeco8,2.7994,8,659.0,1276.0,40.7979,54.6211,8,8,19.5117,1935.0,CPU,4,data/series_1/CPU/summary_4.csv,redeco8,2.7994,,False,2.7994
redeco9,20.1146,9,2194.0,5760.0,55.8687,60.0273,9,9,2.9843,7954.0,CPU,4,data/series_1/CPU/summary_4.csv,redeco9,20.1146,,False,20.1146
reif,0.0787,16,302.0,24.0,0.2031,0.2031,14,16,2.581,326.0,CPU,4,data/series_1/CPU/summary_4.csv,reif,0.0787,,False,0.0787
reimer4,4.072,4,64.0,312.0,44.5461,56.2852,4,4,13.8225,376.0,CPU,4,data/series_1/CPU/summary_4.csv,reimer4,4.072,,False,4.072
reimer5,75.7073,5,290.0,1956.0,74.9707,82.4336,5,5,1.0888,2246.0,CPU,4,data/series_1/CPU/summary_4.csv,reimer5,75.7073,,False,75.7073
rose,0.1899,3,12.0,111.0,0.2031,0.2031,3,3,1.0696,123.0,CPU,4,data/series_1/CPU/summary_4.csv,rose,0.1899,,False,0.1899
s9_1,0.0546,8,74.0,10.0,0.2695,0.2695,8,8,4.9365,84.0,CPU,4,data/series_1/CPU/summary_4.csv,s9_1,0.0546,,False,0.0546
solotarev,0.0078,4,18.0,2.0,0.2031,0.2031,4,4,26.0417,20.0,CPU,4,data/series_1/CPU/summary_4.csv,solotarev,0.0078,,False,0.0078
sparse5,0.0015,5,10.0,0.0,0.2031,0.2031,5,5,135.4167,10.0,CPU,4,data/series_1/CPU/summary_4.csv,sparse5,0.0015,,False,0.0015
speer,8.7966,6,104.0,1941.0,50.4531,56.9375,4,6,6.4727,2045.0,CPU,4,data/series_1/CPU/summary_4.csv,speer,8.7966,,False,8.7966
tangents,1.4102,6,226.0,133.0,27.3809,54.5586,6,6,38.6886,359.0,CPU,4,data/series_1/CPU/summary_4.csv,tangents,1.4102,,False,1.4102
test,0.0058,3,1.0,4.0,0.2031,0.2031,4,3,35.0216,5.0,CPU,4,data/series_1/CPU/summary_4.csv,test,0.0058,,False,0.0058
uteshev_bikker,0.3796,4,36.0,67.0,0.2656,0.2656,4,4,0.6997,103.0,CPU,4,data/series_1/CPU/summary_4.csv,uteshev_bikker,0.3796,,False,0.3796
vermeer,0.757,5,62.0,264.0,0.166,0.332,4,5,0.4386,326.0,CPU,4,data/series_1/CPU/summary_4.csv,vermeer,0.757,,False,0.757
assur44,257.3477,8,1884.0,3415.0,150.0473,208.875,8,8,0.8116,5299.0,CPU,7,data/series_1/CPU/summary_7.csv,assur44,257.3477,,False,257.3477
benchmark_D1,49.6483,12,2579.0,2348.0,75.0573,101.6758,12,12,2.0479,4927.0,CPU,7,data/series_1/CPU/summary_7.csv,benchmark_d1,49.6483,,False,49.6483
benchmark_i1,243.9688,10,3556.0,3609.0,207.1701,334.3008,10,10,1.3703,7165.0,CPU,7,data/series_1/CPU/summary_7.csv,benchmark_i1,243.9688,,False,243.9688
boon,0.0688,6,108.0,32.0,27.2031,52.5352,6,6,763.5924,140.0,CPU,7,data/series_1/CPU/summary_7.csv,boon,0.0688,,False,0.0688
butcher,2.1592,7,194.0,364.0,41.2168,54.5781,7,7,25.277,558.0,CPU,7,data/series_1/CPU/summary_7.csv,butcher,2.1592,,False,2.1592
butcher8,15.8654,8,568.0,1334.0,56.9002,61.8672,8,8,3.8995,1902.0,CPU,7,data/series_1/CPU/summary_7.csv,butcher8,15.8654,,False,15.8654
camera1s,1.2269,6,177.0,95.0,38.5208,58.0742,6,6,47.3341,272.0,CPU,7,data/series_1/CPU/summary_7.csv,camera1s,1.2269,,False,1.2269
caprasse,0.1147,4,65.0,183.0,27.2129,52.7148,4,4,459.5889,248.0,CPU,7,data/series_1/CPU/summary_7.csv,caprasse,0.1147,,False,0.1147
cassou,2.0349,5,39.0,155.0,45.9365,62.9805,4,5,30.9502,194.0,CPU,7,data/series_1/CPU/summary_7.csv,cassou,2.0349,,False,2.0349
chandra4,0.0275,4,19.0,7.0,27.002,52.4414,4,4,1906.9602,26.0,CPU,7,data/series_1/CPU/summary_7.csv,chandra4,0.0275,,False,0.0275
chandra5,0.1113,5,59.0,42.0,27.4414,53.2969,5,5,478.8578,101.0,CPU,7,data/series_1/CPU/summary_7.csv,chandra5,0.1113,,False,0.1113
chandra6,0.6622,6,188.0,248.0,27.6582,54.1328,6,6,81.7469,436.0,CPU,7,data/series_1/CPU/summary_7.csv,chandra6,0.6622,,False,0.6622
chemequ,0.469,5,84.0,62.0,28.0723,54.8711,5,5,116.9959,146.0,CPU,7,data/series_1/CPU/summary_7.csv,chemequ,0.469,,False,0.469
chemequs,1.0071,5,95.0,78.0,41.1068,62.5156,5,5,62.0749,173.0,CPU,7,data/series_1/CPU/summary_7.csv,chemequs,1.0071,,False,1.0071
chemkin,501.7897,11,2156.0,3762.0,204.8563,330.1211,11,11,0.6579,5918.0,CPU,7,data/series_1/CPU/summary_7.csv,chemkin,501.7897,,False,501.7897
cohn2,2.8376,4,0.0,456.0,47.0516,58.9336,4,4,20.7688,456.0,CPU,7,data/series_1/CPU/summary_7.csv,cohn2,2.8376,,False,2.8376
cohn3,3899.1615,4,85.0,8053.0,491.5756,607.3789,4,4,0.1558,8138.0,CPU,7,data/series_1/CPU/summary_7.csv,cohn3,3899.1615,,False,3899.1615
comb3000,0.1229,10,151.0,14.0,27.5742,53.5156,10,10,435.4404,165.0,CPU,7,data/series_1/CPU/summary_7.csv,comb3000,0.1229,,False,0.1229
comb3000s,0.1341,10,151.0,17.0,28.4023,55.0977,10,10,410.8699,168.0,CPU,7,data/series_1/CPU/summary_7.csv,comb3000s,0.1341,,False,0.1341
conform1,0.0218,3,9.0,31.0,26.875,52.2852,3,3,2398.4017,40.0,CPU,7,data/series_1/CPU/summary_7.csv,conform1,0.0218,,False,0.0218
cpdm5,35.4565,5,339.0,2474.0,61.7778,64.7148,5,5,1.8252,2813.0,CPU,7,data/series_1/CPU/summary_7.csv,cpdm5,35.4565,,False,35.4565
cyclic5,0.3107,5,113.0,382.0,27.5742,53.5547,5,5,172.3678,495.0,CPU,7,data/series_1/CPU/summary_7.csv,cyclic5,0.3107,,False,0.3107
cyclic6,10.9007,6,548.0,3163.0,54.0132,59.4648,6,6,5.4551,3711.0,CPU,7,data/series_1/CPU/summary_7.csv,cyclic6,10.9007,,False,10.9007
d1,48.7535,12,2581.0,2342.0,75.0728,99.8672,12,12,2.0484,4923.0,CPU,7,data/series_1/CPU/summary_7.csv,d1,48.7535,,False,48.7535
des18_3,3.3199,8,275.0,377.0,45.2563,57.8633,8,8,17.4292,652.0,CPU,7,data/series_1/CPU/summary_7.csv,des18_3,3.3199,,False,3.3199
des22_24,4.7241,10,501.0,350.0,49.7439,59.9766,10,10,12.6959,851.0,CPU,7,data/series_1/CPU/summary_7.csv,des22_24,4.7241,,False,4.7241
dessin1,3.3885,8,275.0,375.0,45.2094,57.8359,8,8,17.0683,650.0,CPU,7,data/series_1/CPU/summary_7.csv,dessin1,3.3885,,False,3.3885
dessin2,6.6393,10,558.0,315.0,51.6064,61.9492,10,10,9.3307,873.0,CPU,7,data/series_1/CPU/summary_7.csv,dessin2,6.6393,,False,6.6393
eco7,1.8148,7,272.0,230.0,41.0938,54.4297,7,7,29.9921,502.0,CPU,7,data/series_1/CPU/summary_7.csv,eco7,1.8148,,False,1.8148
eco8,14.2908,8,792.0,984.0,54.6387,59.1484,8,8,4.1389,1776.0,CPU,7,data/series_1/CPU/summary_7.csv,eco8,14.2908,,False,14.2908
eco9,158.9366,9,2287.0,3638.0,71.1904,73.6172,9,9,0.4632,5925.0,CPU,7,data/series_1/CPU/summary_7.csv,eco9,158.9366,,False,158.9366
extcyc4,0.3136,5,120.0,394.0,27.4492,53.4375,5,5,170.4002,514.0,CPU,7,data/series_1/CPU/summary_7.csv,extcyc4,0.3136,,False,0.3136
extcyc5,82.2014,6,738.0,9177.0,78.0286,92.1523,6,6,1.1211,9915.0,CPU,7,data/series_1/CPU/summary_7.csv,extcyc5,82.2014,,False,82.2014
f633,1.1739,10,318.0,605.0,35.7552,53.1836,9,10,45.305,923.0,CPU,7,data/series_1/CPU/summary_7.csv,f633,1.1739,,False,1.1739
f744,218.8186,12,3455.0,3940.0,98.6409,110.1953,12,12,0.5036,7395.0,CPU,7,data/series_1/CPU/summary_7.csv,f744,218.8186,,False,218.8186
fabrice24,102.2984,9,1227.0,1011.0,107.2666,130.3008,9,9,1.2737,2238.0,CPU,7,data/series_1/CPU/summary_7.csv,fabrice24,102.2984,,False,102.2984
filter9,124.5354,9,5626.0,15590.0,82.6715,95.8203,9,9,0.7694,21216.0,CPU,7,data/series_1/CPU/summary_7.csv,filter9,124.5354,,False,124.5354
geneig,0.5341,6,94.0,51.0,27.7383,54.2109,6,6,101.4996,145.0,CPU,7,data/series_1/CPU/summary_7.csv,geneig,0.5341,,False,0.5341
hairer1,0.0328,8,42.0,24.0,26.5566,52.0898,6,8,1588.105,66.0,CPU,7,data/series_1/CPU/summary_7.csv,hairer1,0.0328,,False,0.0328
hcyclic5,0.1416,6,89.0,545.0,27.3633,53.168,5,6,375.48,634.0,CPU,7,data/series_1/CPU/summary_7.csv,hcyclic5,0.1416,,False,0.1416
hcyclic6,4.7732,7,273.0,4132.0,48.2556,56.4766,6,7,11.832,4405.0,CPU,7,data/series_1/CPU/summary_7.csv,hcyclic6,4.7732,,False,4.7732
heart,0.0654,8,75.0,3.0,27.3398,53.1055,8,8,812.0102,78.0,CPU,7,data/series_1/CPU/summary_7.csv,heart,0.0654,,False,0.0654
hemmecke,0.0433,4,11.0,14.0,26.877,52.375,3,4,1209.5843,25.0,CPU,7,data/series_1/CPU/summary_7.csv,hemmecke,0.0433,,False,0.0433
hf744,166.8046,13,1906.0,18033.0,77.5066,83.3711,12,13,0.4998,19939.0,CPU,7,data/series_1/CPU/summary_7.csv,hf744,166.8046,,False,166.8046
hietarinta1,109.2176,10,3783.0,3303.0,99.0871,115.0898,62,10,1.0538,7086.0,CPU,7,data/series_1/CPU/summary_7.csv,hietarinta1,109.2176,,False,109.2176
hunecke,0.0054,5,1.0,15.0,26.5312,51.8555,8,5,9602.8646,16.0,CPU,7,data/series_1/CPU/summary_7.csv,hunecke,0.0054,,False,0.0054
i1,217.301,12,3512.0,3527.0,186.7699,242.5938,10,12,1.1164,7039.0,CPU,7,data/series_1/CPU/summary_7.csv,i1,217.301,,False,217.301
issac97,0.1365,4,25.0,15.0,27.6074,53.6484,4,4,393.0288,40.0,CPU,7,data/series_1/CPU/summary_7.csv,issac97,0.1365,,False,0.1365
jcf26,156.632,34,3652.0,1013.0,128.0502,152.832,34,34,0.9757,4665.0,CPU,7,data/series_1/CPU/summary_7.csv,jcf26,156.632,,False,156.632
katsura6,5.6551,7,280.0,432.0,48.1735,56.2812,7,7,9.9523,712.0,CPU,7,data/series_1/CPU/summary_7.csv,katsura6,5.6551,,False,5.6551
katsura7,48.6636,8,719.0,1755.0,63.1964,65.9141,8,8,1.3545,2474.0,CPU,7,data/series_1/CPU/summary_7.csv,katsura7,48.6636,,False,48.6636
katsura8,456.909,9,2237.0,7408.0,100.3536,107.0859,9,9,0.2344,9645.0,CPU,7,data/series_1/CPU/summary_7.csv,katsura8,456.909,,False,456.909
kin1,43.4047,12,2022.0,1806.0,78.9212,99.8242,12,12,2.2998,3828.0,CPU,7,data/series_1/CPU/summary_7.csv,kin1,43.4047,,False,43.4047
kinema,5.1399,9,377.0,319.0,48.5781,56.8945,9,9,11.0692,696.0,CPU,7,data/series_1/CPU/summary_7.csv,kinema,5.1399,,False,5.1399
kotsireas,406.1549,7,747.0,2964.0,312.7221,379.6562,6,7,0.9348,3711.0,CPU,7,data/series_1/CPU/summary_7.csv,kotsireas,406.1549,,False,406.1549
ku10,0.1215,10,795.0,124.0,27.0859,52.7188,10,10,433.8992,919.0,CPU,7,data/series_1/CPU/summary_7.csv,ku10,0.1215,,False,0.1215
lanconelli,0.0037,11,7.0,2.0,26.8066,51.8555,4,11,14014.9916,9.0,CPU,7,data/series_1/CPU/summary_7.csv,lanconelli,0.0037,,False,0.0037
lichtblau,0.6086,3,4.0,111.0,30.1523,58.3398,2,3,95.8591,115.0,CPU,7,data/series_1/CPU/summary_7.csv,lichtblau,0.6086,,False,0.6086
liu,0.0411,6,22.0,60.0,26.8594,52.1445,4,6,1268.7234,82.0,CPU,7,data/series_1/CPU/summary_7.csv,liu,0.0411,,False,0.0411
lorentz,0.0238,4,27.0,15.0,27.0684,52.0352,4,4,2186.3511,42.0,CPU,7,data/series_1/CPU/summary_7.csv,lorentz,0.0238,,False,0.0238
matrix,1.9651,16,4951.0,6826.0,41.0,54.2188,16,16,27.5908,11777.0,CPU,7,data/series_1/CPU/summary_7.csv,matrix,1.9651,,False,1.9651
mickey,0.0002,2,1.0,0.0,26.6348,51.6953,2,2,258476.5625,1.0,CPU,7,data/series_1/CPU/summary_7.csv,mickey,0.0002,,False,0.0002
morgenstern,0.1585,9,114.0,162.0,27.0488,52.543,5,9,331.5014,276.0,CPU,7,data/series_1/CPU/summary_7.csv,morgenstern,0.1585,,False,0.1585
noon5,6.8472,5,304.0,1989.0,49.9045,56.5859,5,5,8.2641,2293.0,CPU,7,data/series_1/CPU/summary_7.csv,noon5,6.8472,,False,6.8472
noon6,173.0261,6,1432.0,16457.0,68.0467,69.9766,6,6,0.4044,17889.0,CPU,7,data/series_1/CPU/summary_7.csv,noon6,173.0261,,False,173.0261
puma,0.0531,8,95.0,5.0,27.3203,53.207,8,8,1002.0157,100.0,CPU,7,data/series_1/CPU/summary_7.csv,puma,0.0531,,False,0.0531
quadfor2,0.0016,5,8.0,0.0,26.6445,51.707,4,5,32316.8945,8.0,CPU,7,data/series_1/CPU/summary_7.csv,quadfor2,0.0016,,False,0.0016
quadgrid,0.0266,6,22.0,2.0,27.0664,52.6602,5,6,1979.7051,24.0,CPU,7,data/series_1/CPU/summary_7.csv,quadgrid,0.0266,,False,0.0266
rabmo,1.9396,9,318.0,67.0,41.3867,54.6836,9,9,28.1932,385.0,CPU,7,data/series_1/CPU/summary_7.csv,rabmo,1.9396,,False,1.9396
rbpl,142.4944,8,1454.0,7231.0,74.7053,80.8555,6,8,0.5674,8685.0,CPU,7,data/series_1/CPU/summary_7.csv,rbpl,142.4944,,False,142.4944
rbpl24,136.6937,9,1257.0,1089.0,124.073,159.4727,9,9,1.1666,2346.0,CPU,7,data/series_1/CPU/summary_7.csv,rbpl24,136.6937,,False,136.6937
redcyc5,0.2442,6,93.0,157.0,27.4609,53.4766,5,6,218.9867,250.0,CPU,7,data/series_1/CPU/summary_7.csv,redcyc5,0.2442,,False,0.2442
redcyc6,10.1751,7,417.0,1967.0,52.0101,57.1836,6,7,5.62,2384.0,CPU,7,data/series_1/CPU/summary_7.csv,redcyc6,10.1751,,False,10.1751
redeco10,146.5777,10,7418.0,24836.0,73.1741,78.1992,10,10,0.5335,32254.0,CPU,7,data/series_1/CPU/summary_7.csv,redeco10,146.5777,,False,146.5777
redeco7,0.5621,7,203.0,249.0,27.6211,53.6562,7,7,95.4568,452.0,CPU,7,data/series_1/CPU/summary_7.csv,redeco7,0.5621,,False,0.5621
redeco8,3.5743,8,659.0,1258.0,44.4562,55.5117,8,8,15.5308,1917.0,CPU,7,data/series_1/CPU/summary_7.csv,redeco8,3.5743,,False,3.5743
redeco9,21.9579,9,2194.0,5737.0,56.792,60.2969,9,9,2.746,7931.0,CPU,7,data/series_1/CPU/summary_7.csv,redeco9,21.9579,,False,21.9579
reif,0.0825,16,302.0,24.0,26.9727,52.3789,14,16,634.8958,326.0,CPU,7,data/series_1/CPU/summary_7.csv,reif,0.0825,,False,0.0825
reimer4,4.2434,4,64.0,311.0,47.1595,56.8828,4,4,13.405,375.0,CPU,7,data/series_1/CPU/summary_7.csv,reimer4,4.2434,,False,4.2434
reimer5,78.308,5,279.0,1964.0,74.3744,81.0898,5,5,1.0355,2243.0,CPU,7,data/series_1/CPU/summary_7.csv,reimer5,78.308,,False,78.308
rose,0.2013,3,12.0,110.0,27.498,53.4336,3,3,265.4426,122.0,CPU,7,data/series_1/CPU/summary_7.csv,rose,0.2013,,False,0.2013
s9_1,0.0598,8,74.0,9.0,27.6367,53.1641,8,8,889.0311,83.0,CPU,7,data/series_1/CPU/summary_7.csv,s9_1,0.0598,,False,0.0598
solotarev,0.008,4,18.0,2.0,26.8047,51.8828,4,4,6485.3516,20.0,CPU,7,data/series_1/CPU/summary_7.csv,solotarev,0.008,,False,0.008
sparse5,0.0015,5,10.0,0.0,26.6602,51.7109,5,5,34473.9583,10.0,CPU,7,data/series_1/CPU/summary_7.csv,sparse5,0.0015,,False,0.0015
speer,9.5256,6,104.0,1924.0,51.6697,57.7656,4,6,6.0643,2028.0,CPU,7,data/series_1/CPU/summary_7.csv,speer,9.5256,,False,9.5256
tangents,1.5183,6,226.0,127.0,37.0273,55.375,6,6,36.4717,353.0,CPU,7,data/series_1/CPU/summary_7.csv,tangents,1.5183,,False,1.5183
test,0.006,3,1.0,4.0,26.6777,51.8164,4,3,8636.0677,5.0,CPU,7,data/series_1/CPU/summary_7.csv,test,0.006,,False,0.006
uteshev_bikker,0.4562,4,36.0,62.0,28.1777,54.5039,4,4,119.4737,98.0,CPU,7,data/series_1/CPU/summary_7.csv,uteshev_bikker,0.4562,,False,0.4562
vermeer,1.0661,5,58.0,244.0,36.7656,54.1875,4,5,50.8278,302.0,CPU,7,data/series_1/CPU/summary_7.csv,vermeer,1.0661,,False,1.0661
assur44,263.9252,8,1904.0,3478.0,149.2765,209.0625,8,8,0.7921,5382.0,CPU,10,data/series_1/CPU/summary_10.csv,assur44,263.9252,,False,263.9252
benchmark_D1,56.5300,12,2484.0,2267.0,79.4693,105.7266,12,12,1.8703,4751.0,CPU,10,data/series_1/CPU/summary_10.csv,benchmark_d1,56.53,,False,56.53
benchmark_i1,249.9465,10,3556.0,3613.0,211.2176,340.9414,10,10,1.3641,7169.0,CPU,10,data/series_1/CPU/summary_10.csv,benchmark_i1,249.9465,,False,249.9465
boon,0.0698,6,108.0,32.0,27.1289,52.543,6,6,752.7646,140.0,CPU,10,data/series_1/CPU/summary_10.csv,boon,0.0698,,False,0.0698
butcher,2.2702,7,194.0,363.0,41.3848,54.582,7,7,24.0428,557.0,CPU,10,data/series_1/CPU/summary_10.csv,butcher,2.2702,,False,2.2702
butcher8,16.3916,8,568.0,1325.0,56.9655,61.75,8,8,3.7672,1893.0,CPU,10,data/series_1/CPU/summary_10.csv,butcher8,16.3916,,False,16.3916
camera1s,1.2123,6,177.0,96.0,38.4492,58.1523,6,6,47.9686,273.0,CPU,10,data/series_1/CPU/summary_10.csv,camera1s,1.2123,,False,1.2123
caprasse,0.1148,4,65.0,183.0,27.1641,52.7148,4,4,459.1885,248.0,CPU,10,data/series_1/CPU/summary_10.csv,caprasse,0.1148,,False,0.1148
cassou,1.9691,5,39.0,155.0,46.1445,63.0156,4,5,32.0022,194.0,CPU,10,data/series_1/CPU/summary_10.csv,cassou,1.9691,,False,1.9691
chandra4,0.0243,4,19.0,7.0,26.8633,52.4531,4,4,2158.5648,26.0,CPU,10,data/series_1/CPU/summary_10.csv,chandra4,0.0243,,False,0.0243
chandra5,0.1167,5,59.0,42.0,27.4609,53.3125,5,5,456.8338,101.0,CPU,10,data/series_1/CPU/summary_10.csv,chandra5,0.1167,,False,0.1167
chandra6,0.6463,6,188.0,248.0,27.7051,54.1094,6,6,83.7218,436.0,CPU,10,data/series_1/CPU/summary_10.csv,chandra6,0.6463,,False,0.6463
chemequ,0.4949,5,84.0,61.0,28.1777,54.8828,5,5,110.8968,145.0,CPU,10,data/series_1/CPU/summary_10.csv,chemequ,0.4949,,False,0.4949
chemequs,1.0063,5,95.0,80.0,41.0846,62.4062,5,5,62.0156,175.0,CPU,10,data/series_1/CPU/summary_10.csv,chemequs,1.0063,,False,1.0063
chemkin,518.4971,11,2210.0,3906.0,208.8075,335.8828,11,11,0.6478,6116.0,CPU,10,data/series_1/CPU/summary_10.csv,chemkin,518.4971,,False,518.4971
cohn2,3.0195,4,0.0,456.0,46.8773,58.8086,4,4,19.4763,456.0,CPU,10,data/series_1/CPU/summary_10.csv,cohn2,3.0195,,False,3.0195
cohn3,TIMEOUT (7200.0000с),4,,,,,4,4,,,CPU,10,data/series_1/CPU/summary_10.csv,cohn3,,7200.0,True,7200.0
comb3000,0.1222,10,151.0,14.0,27.4746,53.5117,10,10,437.9028,165.0,CPU,10,data/series_1/CPU/summary_10.csv,comb3000,0.1222,,False,0.1222
comb3000s,0.1435,10,151.0,17.0,28.3359,55.1055,10,10,384.0102,168.0,CPU,10,data/series_1/CPU/summary_10.csv,comb3000s,0.1435,,False,0.1435
conform1,0.0226,3,9.0,31.0,26.9707,52.3008,3,3,2314.1939,40.0,CPU,10,data/series_1/CPU/summary_10.csv,conform1,0.0226,,False,0.0226
cpdm5,34.8550,5,339.0,2476.0,62.0188,65.1758,5,5,1.8699,2815.0,CPU,10,data/series_1/CPU/summary_10.csv,cpdm5,34.855,,False,34.855
cyclic5,0.3038,5,113.0,381.0,27.5488,53.5469,5,5,176.257,494.0,CPU,10,data/series_1/CPU/summary_10.csv,cyclic5,0.3038,,False,0.3038
cyclic6,11.1207,6,548.0,3168.0,54.0261,59.4414,6,6,5.3451,3716.0,CPU,10,data/series_1/CPU/summary_10.csv,cyclic6,11.1207,,False,11.1207
d1,64.5426,12,2767.0,2763.0,79.436,105.1758,12,12,1.6296,5530.0,CPU,10,data/series_1/CPU/summary_10.csv,d1,64.5426,,False,64.5426
des18_3,3.3019,8,275.0,375.0,45.1047,57.7891,8,8,17.5018,650.0,CPU,10,data/series_1/CPU/summary_10.csv,des18_3,3.3019,,False,3.3019
des22_24,4.7538,10,501.0,353.0,49.6892,60.0,10,10,12.6215,854.0,CPU,10,data/series_1/CPU/summary_10.csv,des22_24,4.7538,,False,4.7538
dessin1,3.3312,8,275.0,376.0,45.1555,57.6484,8,8,17.3056,651.0,CPU,10,data/series_1/CPU/summary_10.csv,dessin1,3.3312,,False,3.3312
dessin2,6.3662,10,558.0,323.0,51.5498,62.0078,10,10,9.7402,881.0,CPU,10,data/series_1/CPU/summary_10.csv,dessin2,6.3662,,False,6.3662
eco7,1.5850,7,262.0,214.0,36.6862,54.2812,7,7,34.2468,476.0,CPU,10,data/series_1/CPU/summary_10.csv,eco7,1.585,,False,1.585
eco8,13.3733,8,755.0,914.0,55.0083,60.3125,8,8,4.5099,1669.0,CPU,10,data/series_1/CPU/summary_10.csv,eco8,13.3733,,False,13.3733
eco9,147.4698,9,2277.0,3651.0,69.2088,71.2109,9,9,0.4829,5928.0,CPU,10,data/series_1/CPU/summary_10.csv,eco9,147.4698,,False,147.4698
extcyc4,0.3536,5,137.0,456.0,27.3945,53.5,5,5,151.3009,593.0,CPU,10,data/series_1/CPU/summary_10.csv,extcyc4,0.3536,,False,0.3536
extcyc5,57.3026,6,738.0,9176.0,70.714,86.6562,6,6,1.5123,9914.0,CPU,10,data/series_1/CPU/summary_10.csv,extcyc5,57.3026,,False,57.3026
f633,1.2664,10,318.0,594.0,35.9948,53.2031,9,10,42.0113,912.0,CPU,10,data/series_1/CPU/summary_10.csv,f633,1.2664,,False,1.2664
f744,248.8223,12,3711.0,4156.0,104.5929,120.0273,12,12,0.4824,7867.0,CPU,10,data/series_1/CPU/summary_10.csv,f744,248.8223,,False,248.8223
fabrice24,107.0555,9,1227.0,1010.0,107.3229,130.5273,9,9,1.2192,2237.0,CPU,10,data/series_1/CPU/summary_10.csv,fabrice24,107.0555,,False,107.0555
filter9,131.8091,9,5636.0,15637.0,83.7947,97.5234,9,9,0.7399,21273.0,CPU,10,data/series_1/CPU/summary_10.csv,filter9,131.8091,,False,131.8091
geneig,0.5654,6,94.0,51.0,27.8887,54.2148,6,6,95.8876,145.0,CPU,10,data/series_1/CPU/summary_10.csv,geneig,0.5654,,False,0.5654
hairer1,0.0330,8,42.0,24.0,26.8203,52.0898,6,8,1578.4801,66.0,CPU,10,data/series_1/CPU/summary_10.csv,hairer1,0.033,,False,0.033
hcyclic5,0.1435,6,89.0,545.0,27.5,53.2188,5,6,370.8624,634.0,CPU,10,data/series_1/CPU/summary_10.csv,hcyclic5,0.1435,,False,0.1435
hcyclic6,5.1390,7,273.0,4118.0,48.3052,56.4922,6,7,10.9928,4391.0,CPU,10,data/series_1/CPU/summary_10.csv,hcyclic6,5.139,,False,5.139
heart,0.0728,8,75.0,3.0,27.2754,53.1094,8,8,729.5244,78.0,CPU,10,data/series_1/CPU/summary_10.csv,heart,0.0728,,False,0.0728
hemmecke,0.0443,4,11.0,14.0,26.832,52.3711,3,4,1182.1917,25.0,CPU,10,data/series_1/CPU/summary_10.csv,hemmecke,0.0443,,False,0.0443
hf744,170.3877,13,1906.0,17996.0,76.7538,82.4648,12,13,0.484,19902.0,CPU,10,data/series_1/CPU/summary_10.csv,hf744,170.3877,,False,170.3877
hietarinta1,104.7822,10,3625.0,3143.0,92.5686,104.3945,62,10,0.9963,6768.0,CPU,10,data/series_1/CPU/summary_10.csv,hietarinta1,104.7822,,False,104.7822
hunecke,0.0055,5,1.0,15.0,26.7148,51.8594,8,5,9428.9773,16.0,CPU,10,data/series_1/CPU/summary_10.csv,hunecke,0.0055,,False,0.0055
i1,247.5926,12,3511.0,3498.0,187.958,234.4102,10,12,0.9468,7009.0,CPU,10,data/series_1/CPU/summary_10.csv,i1,247.5926,,False,247.5926
issac97,0.1383,4,25.0,15.0,27.873,53.6562,4,4,387.97,40.0,CPU,10,data/series_1/CPU/summary_10.csv,issac97,0.1383,,False,0.1383
jcf26,166.6975,34,3652.0,1007.0,129.9919,154.4766,34,34,0.9267,4659.0,CPU,10,data/series_1/CPU/summary_10.csv,jcf26,166.6975,,False,166.6975
katsura6,5.8580,7,280.0,428.0,49.228,56.3164,7,7,9.6136,708.0,CPU,10,data/series_1/CPU/summary_10.csv,katsura6,5.858,,False,5.858
katsura7,48.8620,8,719.0,1755.0,63.029,65.707,8,8,1.3447,2474.0,CPU,10,data/series_1/CPU/summary_10.csv,katsura7,48.862,,False,48.862
katsura8,437.3055,9,2237.0,7433.0,98.3085,104.6992,9,9,0.2394,9670.0,CPU,10,data/series_1/CPU/summary_10.csv,katsura8,437.3055,,False,437.3055
kin1,43.6965,12,2022.0,1816.0,77.7367,95.0078,12,12,2.1743,3838.0,CPU,10,data/series_1/CPU/summary_10.csv,kin1,43.6965,,False,43.6965
